Index,Type,Case Number,Intelligence Number,Transaction_Fraud Payment,IR_Fraud Payment,GroundTruth_Fraud Payment,Transaction ID,Found in Source,Transaction_Located,Found in IR,IR_Can Be Located,GroundTruth_Can Be Located,IR_Suspect Number,GroundTruth_Suspect Number,Transaction_Transaction Date (value),Source_Transaction Date (value),IR_Transaction Date (value),GroundTruth_Transaction Date (value),Transaction_Originating Amount,Source_Originating Amount,IR_Originating Amount,GroundTruth_Originating Amount,Transaction_Originating Currency,Source_Originating Currency,IR_Originating Currency,GroundTruth_Originating Currency,Source_Cancel Amount Requested,GroundTruth_Cancel Amount Requested,Transaction_Originator Name,Source_Originator Name,IR_Originator Name,GroundTruth_Originator Name,Transaction_Originator Account Number,Source_Originator Account Number,IR_Originator Account Number,GroundTruth_Originator Account Number,Transaction_Originator Bank Raw,Source_Originator Bank Raw,IR_Originator Bank Raw,GroundTruth_Originator Bank Raw,Transaction_Beneficiary Name,Source_Beneficiary Name,IR_Beneficiary Name,GroundTruth_Beneficiary Name,Transaction_Beneficiary Account Number,Source_Beneficiary Account Number,IR_Beneficiary Account Number,GroundTruth_Beneficiary Account Number,Transaction_Beneficiary Bank Raw,Source_Beneficiary Bank Raw,IR_Beneficiary Bank Raw,GroundTruth_Beneficiary Bank Raw,Transaction Type Source,Transaction Code Description,Source_Transaction Channel,IR_Transaction Channel,GroundTruth_Transaction Channel,Source Remarks,Remarks,Q1
149,UAR,27,5,,6,6,,True,False,True,False,False,1,1,,04JAN25,2025-01-04 00:00:00,2025-01-04 00:00:00,,45500,45500,45500,,HKD,HKD,HKD,35500,35500,,CHAN TAI MAN,CHAN TAI MAN,CHAN TAI MAN,,333-333333-101,333-333333-101,333-333333-101,,{2:O19918■■■■■■■■■■HSBCHKHH■■■■■■■■■■},HSBC,HSBC,,CHAN TAI MAN,CHAN,CHAN TAI MAN,,111-111111-101,111-111111-101,111-111111-101,,{1:F01HASEHKHHX■■■■■■■■■■},HASE,HASE,,,FPS,,FPS,,,
150,UAR,27,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Please disregard uar no. URP-00010■■■■■■,Information received a message (Internal Referral - Payment Team) from remitting bank which requested to disregard previous Intelligence 5.,
165,UAR,29,2,1,1,1,fa782cf5-a237-4b0b-8d15-1112ec088534,True,True,True,True,True,1,1,2024-12-27 00:00:00,20241227,2024-12-27 00:00:00,2024-12-27 00:00:00,129890,129890,129890,129890,HKD,HKD,HKD,HKD,129890,129890,1/YEUNG KAI,1/YEUNG KAI,1/YEUNG KAI,1/YEUNG KAI,666-66666-601,666-66666-601,666-66666-601,666-66666-601,PCBCCN■■■■,PCBCC■■■■■■,CHINA CONSTRUCTION BANK CORPORATION,PCBCCN■■■■,MR  CHAN TAI MAN,1/CHAN TAI MAN,CHAN,MR CHAN TAI MAN,111-111111-101,111-111111-101,111-111111-101,111-111111-101,,HASEH■■■■■■,HASE,HASE,CWTF,WIRE-TRANSFER CREDIT,,Branch,FPS,,,
166,UAR,29,3,2,2,2,110ff3db-38d1-445a-9b41-1af2405c12e6,True,True,True,True,True,1,1,2024-12-27 00:00:00,20241227,2024-12-27 00:00:00,2024-12-27 00:00:00,158890,158890,158890,158890,HKD,HKD,HKD,HKD,158890,158890,1/YEUNG KAI,1/YEUNG KAI,1/YEUNG KAI,1/YEUNG KAI,666-66666-601,666-66666-601,666-66666-601,666-66666-601,PCBCCN■■■■,PCBCC■■■■■■,CHINA CONSTRUCTION BANK CORPORATION,PCBCCN■■■■,MR CHAN TAI MAN,1/CHAN TAI MAN,CHAN,MR CHAN TAI MAN,111-111111-101,111-111111-101,111-111111-101,111-111111-101,,HASEH■■■■■■,HASE,HASE,CWTF,WIRE-TRANSFER CREDIT,,Branch,FPS,,,
169,UAR,30,2,2,2,2,470e6413-f223-4990-ac8f-a7bbf071b3d2,True,True,True,True,True,1,1,2025-01-04 00:00:00,04JAN25,2025-01-04 00:00:00,2025-01-04 00:00:00,300,300,300,300,HKD,HKD,HKD,HKD,300,300,YEUNG KAI,MISS YEUNG KAI,YEUNG KAI,YEUNG KAI,666-66666-601,666-66666-601,666-66666-601,666-66666-601,The Hongkong and Shanghai Banking Corporation Limited,004 BBAN,HSBC,The Hongkong and Shanghai Banking Corporation Limited,"MR      CHAN, TAIMAN","CHAN, TAIMAN",CHAN,"MR CHAN, TAIMAN",111-111111-101,111-111111-101,111-111111-101,111-111111-101,Hang Seng Bank Ltd.,024 024N250■■■■■■■■■■■■,HASE,Hang Seng Bank Ltd.,FPWICT,Default transaction,FPS,,FPS,,,
170,UAR,30,3,1,1,1,496d3084-4cd4-41b6-83c5-b78009edf9bc,True,True,True,True,True,1,1,2025-01-03 00:00:00,03JAN25,2025-01-03 00:00:00,2025-01-03 00:00:00,300,300,300,300,HKD,HKD,HKD,HKD,300,300,YEUNG KAI,MISS YEUNG KAI,YEUNG KAI,YEUNG KAI,666-66666-601,666-66666-601,666-66666-601,666-66666-601,The Hongkong and Shanghai Banking Corporation Limited,004 BBAN,HSBC,The Hongkong and Shanghai Banking Corporation Limited,"MR      CHAN, TAIMAN","CHAN, TAIMAN",CHAN,"MR CHAN, TAIMAN",111-111111-101,111-111111-101,111-111111-101,111-111111-101,Hang Seng Bank Ltd.,024 024N25■■■■■■■■■■■,HASE,Hang Seng Bank Ltd.,FPWICT,Default transaction,FPS,,FPS,,,
174,UAR,30,7,4,4,4,94de05d7-7ac8-48c1-9e14-300f32120304,True,True,True,True,True,1,1,2025-01-03 00:00:00,20250103,2025-01-03 00:00:00,2025-01-03 00:00:00,32300,32300,32300,32300,HKD,HKD,HKD,HKD,32300,32300,XIE PANGAN,XIE PANGAN,XIE PANGAN,XIE PANGAN,666-66666-603,666-66666-603,666-66666-603,666-66666-603,INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ASIA) LIMITED,072 BBAN,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ASIA) LIMITED,"MR      CHAN, TAIMAN",CHAN TAI MAN,CHAN,"MR CHAN, TAIMAN",111-111111-101,111-111111-101,122222221,111-111111-101,Hang Seng Bank Ltd.,024 024■■■■■■■■■■■,HASE,Hang Seng Bank Ltd.,FPWICT,Default transaction,FPS,FPS,FPS,,,
175,UAR,30,8,5,5,5,5f1fc4e5-46b2-4d6b-bcc2-450b53d741f2,True,True,True,True,True,1,1,2025-01-03 00:00:00,20250103,2025-01-03 00:00:00,2025-01-03 00:00:00,64348,64348,64348,64348,HKD,HKD,HKD,HKD,64348,64348,XIE PANGAN,XIE PANGAN,XIE PANGAN,XIE PANGAN,666-66666-603,666-66666-603,666-66666-603,666-66666-603,INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ASIA) LIMITED,072 BBAN,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ASIA) LIMITED,"MR      CHAN, TAIMAN",CHAN TAI MAN,CHAN,"MR CHAN, TAIMAN",111-111111-101,111-111111-101,122222221,111-111111-101,Hang Seng Bank Ltd.,024 024N25010■■■■■■■■■,HASE,Hang Seng Bank Ltd.,FPWICT,Default transaction,FPS,FPS,FPS,,,
176,UAR,30,9,3,3,3,103ca400-5bd0-463c-aba5-eef6da7b46c5,True,True,True,True,True,1,1,2025-01-05 00:00:00,05JAN25,2025-01-05 00:00:00,2025-01-05 00:00:00,2320,2320,2320,2320,HKD,HKD,HKD,HKD,2320,2320,MISS TSANG SIU MING,MISS TSANG SIU MING,TSANG SIU MING,MISS TSANG SIU MING,666-66666-602,666-66666-602,666-66666-602,666-66666-602,The Hongkong and Shanghai Banking Corporation Limited,004 BBAN,HSBC,The Hongkong and Shanghai Banking Corporation Limited,"MR      CHAN, TAIMAN",CHAN TAI MAN,CHAN,"MR CHAN, TAIMAN",111-111111-101,111-111111-101,122222221,111-111111-101,Hang Seng Bank Ltd.,024 024N25010■■■■■■■■■,HASE,Hang Seng Bank Ltd.,FPWICT,Default transaction,FPS,FPS,FPS,,,
182,UAR,31,2,3,3,3,4350270b-a05a-4161-947a-1a51bc254666,True,True,True,True,True,1,1,2025-02-05 00:00:00,2025-02-05,2025-02-05 00:00:00,2025-02-05 00:00:00,200000,200000,200000,200000,C,HKD,HKD,HKD,200000,200000,CHEUNG TAK SHING,CHEUNG TAK SHING,CHEUNG TAK SHING,CHEUNG TAK SHING,444-4444444-101,000402■■■■■■■,444-4444444-101,444-4444444-101,China Construction Bank (Asia) Corporation Limited,009 BBAN,CCBA,China Construction Bank (Asia) Corporation Limited,CHAN TAI MAN,CHAN TAI MAN,CHAN,CHAN TAI MAN,111-111111-101,024N2501■■■■■■■■■■■,111-111111-101,111-111111-101,Hang Seng Bank Ltd.,024 024N2501■■■■■■■■■■■,HASE,Hang Seng Bank Ltd.,CWTF,Default transaction,FPS,,FPS,,,
183,UAR,31,3,1,1,1,5f631a24-86b5-4572-bec7-0d1663525a75,True,True,True,True,True,1,1,2025-02-04 00:00:00,2025-02-04,2025-02-04 00:00:00,2025-02-04 00:00:00,110555,110555,110555,110555,C,HKD,HKD,HKD,110555,110555,CHEUNG TAK SHING,CHEUNG TAK SHING,CHEUNG TAK SHING,CHEUNG TAK SHING,444-4444444-101,444-4444444-101,444-4444444-101,444-4444444-101,China Construction Bank (Asia) Corporation Limited,009 BBAN,CCBA,China Construction Bank (Asia) Corporation Limited,CHAN TAI MAN,CHAN TAI MAN,CHAN,CHAN TAI MAN,111-111111-101,111-111111-101,111-111111-101,111-111111-101,Hang Seng Bank Ltd.,024 024N25■■■■■■■■■■,HASE,Hang Seng Bank Ltd.,CWTF,Default transaction,FPS,,FPS,,,
184,UAR,31,4,2,2,2,d2d5de52-a25a-441d-863c-bc3e9c98cc1e,True,True,True,True,True,1,1,2025-02-04 00:00:00,250204,2025-02-04 00:00:00,2025-02-04 00:00:00,50000,50000,50000,50000,C,HKD,HKD,HKD,50000,50000,CHEUNG TAK SHING,CHEUNG TAK SHING,CHEUNG TAK SHING,CHEUNG TAK SHING,444-4444444-101,444-4444444-101,444-4444444-101,444-4444444-101,China Construction Bank (Asia) Corporation Limited,009 BBAN,CCBA,China Construction Bank (Asia) Corporation Limited,CHAN TAI MAN,CHAN TAI MAN,CHAN,CHAN TAI MAN,111-111111-101,111-111111-101,111-111111-101,111-111111-101,Hang Seng Bank Ltd.,024N■■■■■■■■■■■■,HASE,Hang Seng Bank Ltd.,CWTF,Default transaction,FPS,,FPS,,,
185,UAR,31,5,4,4,4,d20e4d67-3a22-42fc-bbf9-8b1817d52600,True,True,True,True,True,1,1,2025-02-05 00:00:00,05FEB2025,2025-02-05 00:00:00,2025-02-05 00:00:00,200000,200000,200000,200000,C,HKD,HKD,HKD,200000,200000,CHEUNG TAK SHING,CHEUNG TAK SHING,CHEUNG TAK SHING,CHEUNG TAK SHING,666-666666-101,666-666666-101,666-666666-101,666-666666-101,DBS Bank (Hong Kong) Ltd.,016 BBAN,DBS,DBS Bank (Hong Kong) Ltd.,CHAN TAI MAN,CHAN TAI MAN,CHAN,CHAN TAI MAN,111-111111-101,111-111111-101,111-111111-101,111-111111-101,Hang Seng Bank Ltd.,024 024N25012■■■■■■■■,HASE,Hang Seng Bank Ltd.,CWTF,Default transaction,FPS,,FPS,,,
193,UAR,32,3,2,2,2,75bcc7da-a0f5-489c-bd93-c73374973b13,True,True,True,True,True,1,1,2024-08-07 00:00:00,07AUG24,2024-08-07 00:00:00,2024-08-07 00:00:00,4000,4000,4000,4000,HKD,HKD,HKD,HKD,4000,4000,CHUNG SIU,MR CHUNG SIU,CHUNG SIU,CHUNG SIU,333-333333-102,333-333333-102,333-333333-102,333-333333-102,The Hongkong and Shanghai Banking Corporation Limited,004 BBAN,HSBC,The Hongkong and Shanghai Banking Corporation Limited,CHAN TAI MAN,Chan Tai Man,CHAN,CHAN TAI MAN,111-111111-101,111-111111-101,111-111111-101,111-111111-101,Hang Seng Bank Ltd.,024 BBAN,HASE,Hang Seng Bank Ltd.,CWTF,Default transaction,FPS,,FPS,,from 1st layer CHUNG SIU,
198,UAR,33,3,4,4,4,4177afeb-f276-481a-876f-6fe948eeafae,True,True,True,True,True,1,1,2025-01-03 00:00:00,03/01/2025,2025-01-03 00:00:00,2025-01-03 00:00:00,18000,18000,18000,18000,HKD,HKD,HKD,HKD,18000,18000,YAN MEI MEI,YAN MEI MEI,YAN MEI MEI,YAN MEI MEI,444-4444444-102,444-4444444-102,444-4444444-102,444-4444444-102,STANDARD CHARTERED BANK (HONG KONG) LIMITED,STANDARD CHARTERED BANK HK LTD;;;{2:O1991933250108SCBLHKHHDXXX0206■■■■■■■■■■■■■■■■},STANDARD CHARTERED BANK (HONG KONG) LIMITED,STANDARD CHARTERED BANK (HONG KONG) LIMITED,CHAN TAI MAN,Chan Tai Man,CHAN,CHAN TAI MAN,111-111111-101,111-111111-101,111-111111-101,111-111111-101,Hang Seng Bank Ltd.,{1:F01HASEHKHHCXXX1■■■■■■■■};;;024 BBAN,HASE,Hang Seng Bank Ltd.,CWTF,Default transaction,,,FPS,,,
226,UAR,37,3,5,5,5,45d7ab11-554e-4ceb-9c2e-e8f3d96210c6,True,True,True,True,True,2,2,2025-01-02 00:00:00,02JAN25,2025-01-02 00:00:00,2025-01-02 00:00:00,2000,2000,2000,2000,HKD,HKD,HKD,HKD,2000,2000,YAN MEI MEI,MR YAN MEI MEI,YAN MEI MEI,YAN MEI MEI,444-4444444-102,444-4444444-102,444-4444444-102,444-4444444-102,The Hongkong and Shanghai Banking Corporation Limited,004 BBAN,HSBC,The Hongkong and Shanghai Banking Corporation Limited,CHUNG SIU,CHUNG SIU,CHUNG,CHUNG SIU,111-111111-102,111-111111-102,111-111111-102,111-111111-102,Hang Seng Bank Ltd.,024 BBAN,HASE,Hang Seng Bank Ltd.,CWTF,Default transaction,FPS,,FPS,,,
227,UAR,37,4,6,6,6,c991bce3-b82b-4c89-83c2-3cf514715d67,True,True,True,True,True,2,2,2025-01-02 00:00:00,02/01/2025,2025-01-02 00:00:00,2025-01-02 00:00:00,2600,2600,2600,2600,HKD,HKD,HKD,HKD,2600,2600,TAN FUNG,TAN FUNG,TAN FUNG,TAN FUNG,444-4444444-103,444-4444444-103,444-4444444-103,444-4444444-103,STANDARD CHARTERED BANK (HONG KONG) LIMITED,STANDARD CHARTERED BANK LTD;;;{2:O1991233250110SCBLHKHHDXXX020691■■■■■■■■■■},STANDARD CHARTERED BANK (HONG KONG) LIMITED,STANDARD CHARTERED BANK (HONG KONG) LIMITED,CHUNG SIU,CHUNG SIU,CHUNG,CHUNG SIU,111-111111-102,111-111111-102,111-111111-102,111-111111-102,Hang Seng Bank Ltd.,024 024N2412■■■■■■■■,HASE,Hang Seng Bank Ltd.,CWTF,Default transaction,,,FPS,,,
230,UAR,38,2,1,1,1,124a7b9d-c52d-4f21-b135-7a38ec924c26,True,True,True,True,True,1,1,2024-12-29 00:00:00,29DEC24,2024-12-29 00:00:00,2024-12-29 00:00:00,116523.87,116523.87,116523.87,116523.87,HKD,HKD,HKD,HKD,116523.87,116523.87,CHEUNG TAK SHING,CHEUNG TAK SHING,CHEUNG TAK SHING,CHEUNG TAK SHING,444-4444444-101,444-4444444-101,444-4444444-101,444-4444444-101,The Hongkong and Shanghai Banking Corporation Limited,{2:O1991928250103HSBCHKHHXXXX0000000000250■■■■■};;;004 BBAN,HSBC,The Hongkong and Shanghai Banking Corporation Limited,CHAN TAI MAN,CHAN TAI MAN,CHAN,CHAN TAI MAN,111-111111-101,111-111111-101,111-111111-101,111-111111-101,Hang Seng Bank Ltd.,{1:F01HASEHKHHXXXX0000000000};;;024 BBAN,HASE,Hang Seng Bank Ltd.,CWTF,Default transaction,FPS,,FPS,,,
250,UAR,39,2,16,16,16,742e9b4e-b4b8-44e5-83f4-694eb7b06a64,True,True,True,True,True,1,1,2025-01-04 00:00:00,04JAN25,2025-01-04 00:00:00,2025-01-04 00:00:00,40012,40012,40012,40012,HKD,HKD,HKD,HKD,40000,40000,CHAN TAI MAN,CHAN TAI MAN,CHAN TAI MAN,CHAN TAI MAN,555-555555-101,555-555555-101,555-555555-101,555-555555-101,The Hongkong and Shanghai Banking Corporation Limited,BBAN 4,HSBC,The Hongkong and Shanghai Banking Corporation Limited,CHAN TAI MAN,MR CHAN TAI MAN,CHAN,CHAN TAI MAN,111-111111-101,111-111111-101,111-111111-101,111-111111-101,Hang Seng Bank Ltd.,024/SDDA20250102■■■■■■■■■■ 24,HASE,Hang Seng Bank Ltd.,CWTF,Default transaction,FPS,,FPS,,,
252,UAR,40,1,1,1,1,991983d6-a911-441b-a724-3619aec754d1,True,True,True,True,True,1,1,2025-01-03 00:00:00,20250103,2025-01-03 00:00:00,2025-01-03 00:00:00,3000,3000,3000,3000,HKD,HKD,HKD,HKD,3000,3000,CHEUNG TAK SHING,CHEUNG TAK SHING,CHEUNG TAK SHING,CHEUNG TAK SHING,444-4444444-101,444-4444444-101,444-4444444-101,444-4444444-101,ZA Bank Limited,387 BBAN,ZA Bank Limited,ZA Bank Limited,CHAN TAI MAN,CHAN TAI MAN,CHAN,CHAN TAI MAN,111-111111-101,111-111111-101,111-111111-101,111-111111-101,Hang Seng Bank Ltd.,024 BBAN,HASE,Hang Seng Bank Ltd.,CWTF,Default transaction,FPS,,FPS,,,
266,UAR,44,1,1,1,1,374c7e7f-96c0-4075-8ebb-c33894ff529c,True,True,True,True,True,1,1,2024-12-23 00:00:00,23/12/2024,2024-12-23 00:00:00,2024-12-23 00:00:00,24150,24150,24150,24150,HKD,HKD,HKD,HKD,24150,24150,YAN MEI MEI,YAN MEI MEI,YAN MEI MEI,YAN MEI MEI,444-4444444-102,444-4444444-102,444-4444444-102,444-4444444-102,STANDARD CHARTERED BANK (HONG KONG) LIMITED,003 BBAN;;;STANDARD CHARTERED BANK LTD,STANDARD CHARTERED BANK HK LTD,STANDARD CHARTERED BANK (HONG KONG) LIMITED,MR CHAN TAI MAN,CHAN TAI MAN,CHAN,MR CHAN TAI MAN,111-111111-101,111-111111-101,111-111111-101,111-111111-101,Hang Seng Bank Ltd.,024 BBAN,HASE,Hang Seng Bank Ltd.,CWTF,Default transaction,,,FPS,,,
279,UAR,46,7,6,6,6,8eff8042-5193-4c39-9735-cccede76f0fd,True,True,True,True,True,1,1,2025-01-18 00:00:00,1/18/2025,2025-01-18 00:00:00,2025-01-18 00:00:00,100000,100000,100000,100000,HKD,HKD,HKD,HKD,100000,100000,CHAN TAI MAN,CHAN TAI MAN,CHAN,CHAN TAI MAN,333-333333-101,333-333333-101,333-333333-101,333-333333-101,The Hongkong and Shanghai Banking Corporation Limited,BBAN 4,HSBC,The Hongkong and Shanghai Banking Corporation Limited,MR        CHAN TAI MAN,CHAN TAI MAN,CHAN,MR CHAN TAI MAN,111-111111-101,111-111111-101,111-111111-101,111-111111-101,Hang Seng Bank Ltd.,024/SDDA2025■■■■■■■ 24,HASE,Hang Seng Bank Ltd.,CWTF,WIRE-TRANSFER CREDIT,FPS,,FPS,,same name HSBC account,
284,UAR,48,1,1,1,1,e24ea88d-95b8-4bd7-b672-7361b0c888f9,True,True,True,True,True,1,1,2025-01-16 00:00:00,20250116,2025-01-16 00:00:00,2025-01-16 00:00:00,6225,6225,6225,6225,HKD,HKD,HKD,HKD,,,CHEUNG TAK SHING,CHEUNG TAK SHING,CHEUNG TAK SHING,CHEUNG TAK SHING,444-4444444-101,444-4444444-101,444-4444444-101,444-4444444-101,ICBKCNB■■■■,ICBKCNB■■■■,ICBC,ICBKCNB■■■■,CHAN TAI MAN,CHAN TAI MAN,CHAN,CHAN TAI MAN,111-111111-101,111-111111-101,111-111111-101,111-111111-101,,HASEHK■■■■■,HASE,HASE,CWTF,INWARD TELEGRAPHIC       TRANSFER (R22),,,FPS,,,
285,UAR,48,2,2,2,2,b66c8885-77a2-4221-b5b1-87ab5875cbad,True,True,True,True,True,1,1,2025-01-16 00:00:00,20250116,2025-01-16 00:00:00,2025-01-16 00:00:00,44855,44855,44855,44855,HKD,HKD,HKD,HKD,,,YAN MEI MEI,YAN MEI MEI,YAN MEI MEI,YAN MEI MEI,444-4444444-102,444-4444444-102,444-4444444-102,444-4444444-102,ICBKC■■■■■,UBHKH■■■■■■;;;UBHK■■■■,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,ICBKC■■■■■,CHAN TAI MAN,CHAN TAI MAN,CHAN,CHAN TAI MAN,111-111111-101,111-111111-101,111-111111-101,111-111111-101,,HASEHK■■■■■,HASE,HASE,CWTF,INWARD TELEGRAPHIC       TRANSFER (R22),,,FPS,,,
291,UAR,50,2,1,1,,,,True,True,True,,1,,2024-01-02 00:00:00,,2024-01-02 00:00:00,,50627,,50627,,HKD,,HKD,,,,,,CHEUNG TAK SHING,,,,,,,,,,CHAN TAI MAN,,CHAN,,111-111111-101,,111-111111-101,,,,HASE,,CMTF,TRANSFER DEPOSIT,,branch,Branch,,Source: Search Warrant and Internal Referral,
292,UAR,50,2,2,2,,,,True,True,True,,1,,2024-02-16 00:00:00,,2024-02-16 00:00:00,,16273,,16273,,HKD,,HKD,,,,CHEUNG TAK SHING,,CHEUNG TAK SHING,,444-4444444-101,,444-4444444-101,,The Hongkong and Shanghai Banking Corporation Limited,,HSBC,,CHAN TAI MAN,,CHAN,,111-111111-101,,111-111111-101,,Hang Seng Bank Ltd.,,HASE,,CWTF,Default transaction,,FPS,FPS,,Source: Search Warrant and Internal Referral,
293,UAR,50,2,3,3,,,,True,True,True,,1,,2024-04-09 00:00:00,,2024-04-09 00:00:00,,87540,,87540,,HKD,,HKD,,,,CHEUNG TAK SHING,,CHEUNG TAK SHING,,444-4444444-101,,444-4444444-101,,The Hongkong and Shanghai Banking Corporation Limited,,HSBC,,CHAN TAI MAN,,CHAN,,111-111111-101,,111-111111-101,,Hang Seng Bank Ltd.,,HASE,,CWTF,Default transaction,,FPS,FPS,,Source: Search Warrant and Internal Referral,
,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Case 5 Intelligence 2 has an additional HKD25,500.00 transaction in the source file,"
,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,which does not appear in transaction log or IR.
,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hope FO to confirm that this additional payment can be removed from the source file.
,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"When Transaction Type Source is CWTF in transaction log, we want to confirm whether it means the payment method is FPS:"
,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Take Case 24 as an example. The IR shows that various transaction records are via FPS, but there are no clues in the source file stating that it's FPS other than this CWTF in the transaction log."
,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"From the previous discussion between FORMS and FO, we agree that whenever the Transaction Type Source is CWTF, the transaction channel will then be FPS."
,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The transactions in Case 29, Case 46 and Case 48 are also CWTF and there are no other clues in the source file, but the Transaction Code Description is different. Can we also regard the payment method as FPS?"
,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Case 36: IR shows transactions 3-11 but they do not exist in transaction log or source file (ODFT)
